run_number,framework,scenario,timestamp,metric_name,value,unit
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,prev_navigation_js,9.400000000023283,ms
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,total_cycle_time,334,ms
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,total_cycle_js_time,335.19999999995343,ms
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,avg_navigation_time,11,ms
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,avg_api_response_time,1.25,ms
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,total_api_requests,5,count
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,total_network_bytes,19742,bytes
1,Svelte,detail-navigation-cycle,2025-12-14T00:32:57.546Z,memory_delta,0,bytes
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,initial_detail_load,674,ms
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,next_navigation_time,16,ms
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,next_navigation_js,17,ms
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,prev_navigation_time,10,ms
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,prev_navigation_js,10.900000000023283,ms
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,total_cycle_time,334,ms
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,total_cycle_js_time,335,ms
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,avg_navigation_time,13,ms
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,avg_api_response_time,1.5,ms
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,total_api_requests,5,count
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,total_network_bytes,19742,bytes
2,Svelte,detail-navigation-cycle,2025-12-14T00:33:00.192Z,memory_delta,0,bytes
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,initial_detail_load,678,ms
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,next_navigation_time,15,ms
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,next_navigation_js,16.900000000023283,ms
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,prev_navigation_time,12,ms
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,prev_navigation_js,13.699999999953434,ms
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,total_cycle_time,337,ms
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,total_cycle_js_time,338.29999999993015,ms
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,avg_navigation_time,13.5,ms
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,avg_api_response_time,0.75,ms
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,total_api_requests,5,count
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,total_network_bytes,19742,bytes
3,Svelte,detail-navigation-cycle,2025-12-14T00:33:02.842Z,memory_delta,0,bytes
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,initial_detail_load,677,ms
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,next_navigation_time,13,ms
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,next_navigation_js,13.70000000006985,ms
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,prev_navigation_time,12,ms
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,prev_navigation_js,14.099999999976717,ms
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,total_cycle_time,339,ms
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,total_cycle_js_time,340.19999999995343,ms
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,avg_navigation_time,12.5,ms
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,avg_api_response_time,1.5,ms
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,total_api_requests,5,count
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,total_network_bytes,19742,bytes
4,Svelte,detail-navigation-cycle,2025-12-14T00:33:05.491Z,memory_delta,0,bytes
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,initial_detail_load,674,ms
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,next_navigation_time,14,ms
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,next_navigation_js,17,ms
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,prev_navigation_time,14,ms
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,prev_navigation_js,14.79999999993015,ms
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,total_cycle_time,341,ms
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,total_cycle_js_time,341.5999999999767,ms
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,avg_navigation_time,14,ms
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,avg_api_response_time,1.75,ms
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,total_api_requests,5,count
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,total_network_bytes,19742,bytes
5,Svelte,detail-navigation-cycle,2025-12-14T00:33:08.128Z,memory_delta,0,bytes
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,fcp,96,ms
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,lcp,96,ms
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,cls,0,score
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,tti,9.900000000023283,ms
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,tbt,0,ms
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,initial_heap_size,81400000,bytes
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,initial_used_heap,50400000,bytes
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,request_count,54,count
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,total_bytes,257259,bytes
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,network_duration,518,ms
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,largest_request,70965,bytes
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,avg_api_response_time,38,ms
1,Solid,initial-page-load,2025-12-14T00:33:10.867Z,total_navigation_time,1020,ms
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,fcp,92,ms
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,lcp,92,ms
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,cls,0,score
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,tti,9,ms
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,tbt,0,ms
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,initial_heap_size,81400000,bytes
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,initial_used_heap,50400000,bytes
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,request_count,54,count
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,total_bytes,257259,bytes
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,network_duration,512,ms
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,largest_request,70965,bytes
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,avg_api_response_time,39,ms
2,Solid,initial-page-load,2025-12-14T00:33:13.603Z,total_navigation_time,1014,ms
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,fcp,92,ms
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,lcp,92,ms
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,cls,0,score
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,tti,12.20000000006985,ms
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,tbt,0,ms
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,initial_heap_size,81400000,bytes
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,initial_used_heap,50400000,bytes
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,request_count,54,count
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,total_bytes,257259,bytes
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,network_duration,520,ms
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,largest_request,70965,bytes
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,avg_api_response_time,39,ms
3,Solid,initial-page-load,2025-12-14T00:33:16.352Z,total_navigation_time,1022,ms
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,fcp,88,ms
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,lcp,88,ms
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,cls,0,score
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,tti,11.79999999993015,ms
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,tbt,0,ms
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,initial_heap_size,81400000,bytes
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,initial_used_heap,50400000,bytes
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,request_count,54,count
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,total_bytes,257259,bytes
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,network_duration,514,ms
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,largest_request,70965,bytes
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,avg_api_response_time,38,ms
4,Solid,initial-page-load,2025-12-14T00:33:19.091Z,total_navigation_time,1016,ms
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,fcp,96,ms
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,lcp,96,ms
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,cls,0,score
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,tti,12.699999999953434,ms
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,tbt,0,ms
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,initial_heap_size,81400000,bytes
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,initial_used_heap,50400000,bytes
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,request_count,54,count
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,total_bytes,257259,bytes
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,network_duration,505,ms
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,largest_request,70965,bytes
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,avg_api_response_time,36,ms
5,Solid,initial-page-load,2025-12-14T00:33:21.830Z,total_navigation_time,1008,ms
1,Solid,filter-application,2025-12-14T00:33:25.086Z,filter_duration,103.59999999997672,ms
1,Solid,filter-application,2025-12-14T00:33:25.086Z,total_filter_time,103,ms
1,Solid,filter-application,2025-12-14T00:33:25.086Z,memory_delta,0,bytes
1,Solid,filter-application,2025-12-14T00:33:25.086Z,filtered_row_count,11,count
1,Solid,filter-application,2025-12-14T00:33:25.086Z,js_execution_time,103.59999999997672,ms
2,Solid,filter-application,2025-12-14T00:33:28.022Z,filter_duration,70.80000000004657,ms
2,Solid,filter-application,2025-12-14T00:33:28.022Z,total_filter_time,70,ms
2,Solid,filter-application,2025-12-14T00:33:28.022Z,memory_delta,0,bytes
2,Solid,filter-application,2025-12-14T00:33:28.022Z,filtered_row_count,11,count
2,Solid,filter-application,2025-12-14T00:33:28.022Z,js_execution_time,70.80000000004657,ms
3,Solid,filter-application,2025-12-14T00:33:30.948Z,filter_duration,78.30000000004657,ms
3,Solid,filter-application,2025-12-14T00:33:30.948Z,total_filter_time,77,ms
3,Solid,filter-application,2025-12-14T00:33:30.948Z,memory_delta,0,bytes
3,Solid,filter-application,2025-12-14T00:33:30.948Z,filtered_row_count,11,count
3,Solid,filter-application,2025-12-14T00:33:30.948Z,js_execution_time,78.30000000004657,ms
4,Solid,filter-application,2025-12-14T00:33:33.890Z,filter_duration,77.90000000002328,ms
4,Solid,filter-application,2025-12-14T00:33:33.890Z,total_filter_time,77,ms
4,Solid,filter-application,2025-12-14T00:33:33.890Z,memory_delta,0,bytes
4,Solid,filter-application,2025-12-14T00:33:33.890Z,filtered_row_count,11,count
4,Solid,filter-application,2025-12-14T00:33:33.890Z,js_execution_time,77.90000000002328,ms
5,Solid,filter-application,2025-12-14T00:33:36.838Z,filter_duration,76,ms
5,Solid,filter-application,2025-12-14T00:33:36.838Z,total_filter_time,76,ms
5,Solid,filter-application,2025-12-14T00:33:36.838Z,memory_delta,0,bytes
5,Solid,filter-application,2025-12-14T00:33:36.838Z,filtered_row_count,11,count
5,Solid,filter-application,2025-12-14T00:33:36.838Z,js_execution_time,76,ms
1,Solid,clear-filters,2025-12-14T00:33:40.775Z,clear_duration,206.30000000004657,ms
1,Solid,clear-filters,2025-12-14T00:33:40.775Z,total_clear_time,205,ms
1,Solid,clear-filters,2025-12-14T00:33:40.775Z,memory_delta,0,bytes
1,Solid,clear-filters,2025-12-14T00:33:40.775Z,restored_row_count,50,count
2,Solid,clear-filters,2025-12-14T00:33:44.429Z,clear_duration,213.79999999993015,ms
2,Solid,clear-filters,2025-12-14T00:33:44.429Z,total_clear_time,212,ms
2,Solid,clear-filters,2025-12-14T00:33:44.429Z,memory_delta,0,bytes
2,Solid,clear-filters,2025-12-14T00:33:44.429Z,restored_row_count,50,count
3,Solid,clear-filters,2025-12-14T00:33:48.074Z,clear_duration,217.5,ms
3,Solid,clear-filters,2025-12-14T00:33:48.074Z,total_clear_time,216,ms
3,Solid,clear-filters,2025-12-14T00:33:48.074Z,memory_delta,0,bytes
3,Solid,clear-filters,2025-12-14T00:33:48.074Z,restored_row_count,50,count
4,Solid,clear-filters,2025-12-14T00:33:51.726Z,clear_duration,207.90000000002328,ms
4,Solid,clear-filters,2025-12-14T00:33:51.726Z,total_clear_time,207,ms
4,Solid,clear-filters,2025-12-14T00:33:51.726Z,memory_delta,0,bytes
4,Solid,clear-filters,2025-12-14T00:33:51.726Z,restored_row_count,50,count
5,Solid,clear-filters,2025-12-14T00:33:55.386Z,clear_duration,202.69999999995343,ms
5,Solid,clear-filters,2025-12-14T00:33:55.386Z,total_clear_time,202,ms
5,Solid,clear-filters,2025-12-14T00:33:55.386Z,memory_delta,0,bytes
5,Solid,clear-filters,2025-12-14T00:33:55.386Z,restored_row_count,50,count
1,Solid,expand-collapse-description,2025-12-14T00:33:58.756Z,expand_duration,105.69999999995343,ms
1,Solid,expand-collapse-description,2025-12-14T00:33:58.756Z,expand_total_time,105,ms
1,Solid,expand-collapse-description,2025-12-14T00:33:58.756Z,expand_cls_delta,0.000001980251736111111,score
1,Solid,expand-collapse-description,2025-12-14T00:33:58.756Z,collapse_duration,106.5,ms
1,Solid,expand-collapse-description,2025-12-14T00:33:58.756Z,collapse_total_time,105,ms
1,Solid,expand-collapse-description,2025-12-14T00:33:58.756Z,collapse_cls_delta,0.000001980251736111111,score
2,Solid,expand-collapse-description,2025-12-14T00:34:01.837Z,expand_duration,105.5,ms
2,Solid,expand-collapse-description,2025-12-14T00:34:01.837Z,expand_total_time,104,ms
2,Solid,expand-collapse-description,2025-12-14T00:34:01.837Z,expand_cls_delta,0.000001980251736111111,score
2,Solid,expand-collapse-description,2025-12-14T00:34:01.837Z,collapse_duration,105,ms
2,Solid,expand-collapse-description,2025-12-14T00:34:01.837Z,collapse_total_time,104,ms
2,Solid,expand-collapse-description,2025-12-14T00:34:01.837Z,collapse_cls_delta,0.000001980251736111111,score
3,Solid,expand-collapse-description,2025-12-14T00:34:04.917Z,expand_duration,106,ms
3,Solid,expand-collapse-description,2025-12-14T00:34:04.917Z,expand_total_time,104,ms
3,Solid,expand-collapse-description,2025-12-14T00:34:04.917Z,expand_cls_delta,0.000001980251736111111,score
3,Solid,expand-collapse-description,2025-12-14T00:34:04.917Z,collapse_duration,105.40000000002328,ms
3,Solid,expand-collapse-description,2025-12-14T00:34:04.917Z,collapse_total_time,103,ms
3,Solid,expand-collapse-description,2025-12-14T00:34:04.917Z,collapse_cls_delta,0.000001980251736111111,score
4,Solid,expand-collapse-description,2025-12-14T00:34:07.988Z,expand_duration,104.19999999995343,ms
4,Solid,expand-collapse-description,2025-12-14T00:34:07.988Z,expand_total_time,103,ms
4,Solid,expand-collapse-description,2025-12-14T00:34:07.988Z,expand_cls_delta,0.000001980251736111111,score
4,Solid,expand-collapse-description,2025-12-14T00:34:07.988Z,collapse_duration,105.80000000004657,ms
4,Solid,expand-collapse-description,2025-12-14T00:34:07.988Z,collapse_total_time,104,ms
4,Solid,expand-collapse-description,2025-12-14T00:34:07.988Z,collapse_cls_delta,0.000001980251736111111,score
5,Solid,expand-collapse-description,2025-12-14T00:34:11.063Z,expand_duration,103.30000000004657,ms
5,Solid,expand-collapse-description,2025-12-14T00:34:11.063Z,expand_total_time,102,ms
5,Solid,expand-collapse-description,2025-12-14T00:34:11.063Z,expand_cls_delta,0.000001980251736111111,score
5,Solid,expand-collapse-description,2025-12-14T00:34:11.063Z,collapse_duration,105.19999999995343,ms
5,Solid,expand-collapse-description,2025-12-14T00:34:11.063Z,collapse_total_time,104,ms
5,Solid,expand-collapse-description,2025-12-14T00:34:11.063Z,collapse_cls_delta,0.000001980251736111111,score
1,Solid,navigate-to-detail,2025-12-14T00:34:14.850Z,total_navigation_time,150,ms
1,Solid,navigate-to-detail,2025-12-14T00:34:14.850Z,detail_lcp,88,ms
1,Solid,navigate-to-detail,2025-12-14T00:34:14.850Z,detail_cls,0,score
1,Solid,navigate-to-detail,2025-12-14T00:34:14.850Z,memory_delta,0,bytes
1,Solid,navigate-to-detail,2025-12-14T00:34:14.850Z,detail_request_count,3,count
1,Solid,navigate-to-detail,2025-12-14T00:34:14.850Z,detail_total_bytes,23534,bytes
2,Solid,navigate-to-detail,2025-12-14T00:34:18.387Z,total_navigation_time,170,ms
2,Solid,navigate-to-detail,2025-12-14T00:34:18.387Z,detail_lcp,92,ms
2,Solid,navigate-to-detail,2025-12-14T00:34:18.387Z,detail_cls,0,score
2,Solid,navigate-to-detail,2025-12-14T00:34:18.387Z,memory_delta,0,bytes
2,Solid,navigate-to-detail,2025-12-14T00:34:18.387Z,detail_request_count,3,count
2,Solid,navigate-to-detail,2025-12-14T00:34:18.387Z,detail_total_bytes,23534,bytes
3,Solid,navigate-to-detail,2025-12-14T00:34:21.918Z,total_navigation_time,169,ms
3,Solid,navigate-to-detail,2025-12-14T00:34:21.918Z,detail_lcp,88,ms
3,Solid,navigate-to-detail,2025-12-14T00:34:21.918Z,detail_cls,0,score
3,Solid,navigate-to-detail,2025-12-14T00:34:21.918Z,memory_delta,0,bytes
3,Solid,navigate-to-detail,2025-12-14T00:34:21.918Z,detail_request_count,3,count
3,Solid,navigate-to-detail,2025-12-14T00:34:21.918Z,detail_total_bytes,23534,bytes
4,Solid,navigate-to-detail,2025-12-14T00:34:25.493Z,total_navigation_time,173,ms
4,Solid,navigate-to-detail,2025-12-14T00:34:25.493Z,detail_lcp,92,ms
4,Solid,navigate-to-detail,2025-12-14T00:34:25.493Z,detail_cls,0,score
4,Solid,navigate-to-detail,2025-12-14T00:34:25.493Z,memory_delta,0,bytes
4,Solid,navigate-to-detail,2025-12-14T00:34:25.493Z,detail_request_count,3,count
4,Solid,navigate-to-detail,2025-12-14T00:34:25.493Z,detail_total_bytes,23534,bytes
5,Solid,navigate-to-detail,2025-12-14T00:34:29.043Z,total_navigation_time,172,ms
5,Solid,navigate-to-detail,2025-12-14T00:34:29.043Z,detail_lcp,96,ms
5,Solid,navigate-to-detail,2025-12-14T00:34:29.043Z,detail_cls,0,score
5,Solid,navigate-to-detail,2025-12-14T00:34:29.043Z,memory_delta,0,bytes
5,Solid,navigate-to-detail,2025-12-14T00:34:29.043Z,detail_request_count,3,count
5,Solid,navigate-to-detail,2025-12-14T00:34:29.043Z,detail_total_bytes,23534,bytes
1,Solid,navigate-back-to-list,2025-12-14T00:34:33.613Z,total_back_navigation_time,265,ms
1,Solid,navigate-back-to-list,2025-12-14T00:34:33.613Z,rendered_row_count,50,count
1,Solid,navigate-back-to-list,2025-12-14T00:34:33.613Z,memory_delta,0,bytes
2,Solid,navigate-back-to-list,2025-12-14T00:34:37.917Z,total_back_navigation_time,271,ms
2,Solid,navigate-back-to-list,2025-12-14T00:34:37.917Z,rendered_row_count,50,count
2,Solid,navigate-back-to-list,2025-12-14T00:34:37.917Z,memory_delta,0,bytes
3,Solid,navigate-back-to-list,2025-12-14T00:34:42.222Z,total_back_navigation_time,281,ms
3,Solid,navigate-back-to-list,2025-12-14T00:34:42.222Z,rendered_row_count,50,count
3,Solid,navigate-back-to-list,2025-12-14T00:34:42.222Z,memory_delta,0,bytes
4,Solid,navigate-back-to-list,2025-12-14T00:34:46.509Z,total_back_navigation_time,284,ms
4,Solid,navigate-back-to-list,2025-12-14T00:34:46.509Z,rendered_row_count,50,count
4,Solid,navigate-back-to-list,2025-12-14T00:34:46.509Z,memory_delta,0,bytes
5,Solid,navigate-back-to-list,2025-12-14T00:34:50.859Z,total_back_navigation_time,302,ms
5,Solid,navigate-back-to-list,2025-12-14T00:34:50.859Z,rendered_row_count,50,count
5,Solid,navigate-back-to-list,2025-12-14T00:34:50.859Z,memory_delta,0,bytes
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,page_transition_1_next,442,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,page_transition_1_next_js,449,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,page_transition_2_next,254,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,page_transition_2_next_js,351.30000000004657,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,page_transition_3_previous,332,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,page_transition_3_previous_js,339.5,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,page_transition_4_previous,291,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,page_transition_4_previous_js,323.19999999995343,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,total_cycle_time,1524,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,total_cycle_js_time,1525.7999999999302,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,avg_page_transition,329.75,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,min_page_transition,254,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,max_page_transition,442,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,avg_api_response_time,23.75,ms
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,total_api_requests,4,count
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,total_network_bytes,277755,bytes
1,Solid,pagination-cycle,2025-12-14T00:34:55.545Z,memory_delta,0,bytes
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,page_transition_1_next,358,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,page_transition_1_next_js,451.39999999990687,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,page_transition_2_next,250,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,page_transition_2_next_js,341.0999999999767,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,page_transition_3_previous,240,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,page_transition_3_previous_js,332,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,page_transition_4_previous,213,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,page_transition_4_previous_js,288.4000000000233,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,total_cycle_time,1487,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,total_cycle_js_time,1499.0999999999767,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,avg_page_transition,265.25,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,min_page_transition,213,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,max_page_transition,358,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,avg_api_response_time,30.25,ms
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,total_api_requests,4,count
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,total_network_bytes,277755,bytes
2,Solid,pagination-cycle,2025-12-14T00:34:59.934Z,memory_delta,0,bytes
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,page_transition_1_next,305,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,page_transition_1_next_js,399.29999999993015,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,page_transition_2_next,249,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,page_transition_2_next_js,341.5999999999767,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,page_transition_3_previous,230,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,page_transition_3_previous_js,321.89999999990687,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,page_transition_4_previous,217,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,page_transition_4_previous_js,291.80000000004657,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,total_cycle_time,1429,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,total_cycle_js_time,1445.4000000000233,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,avg_page_transition,250.25,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,min_page_transition,217,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,max_page_transition,305,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,avg_api_response_time,29.75,ms
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,total_api_requests,4,count
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,total_network_bytes,277755,bytes
3,Solid,pagination-cycle,2025-12-14T00:35:04.224Z,memory_delta,0,bytes
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,page_transition_1_next,298,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,page_transition_1_next_js,403.9000000000233,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,page_transition_2_next,254,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,page_transition_2_next_js,353.9000000000233,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,page_transition_3_previous,347,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,page_transition_3_previous_js,350.4000000000233,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,page_transition_4_previous,208,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,page_transition_4_previous_js,293.4000000000233,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,total_cycle_time,1504,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,total_cycle_js_time,1516.5999999999767,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,avg_page_transition,276.75,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,min_page_transition,208,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,max_page_transition,347,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,avg_api_response_time,25,ms
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,total_api_requests,4,count
